Lanskod;Lan;aldersgrupp;Vaccinationsvecka;Vaccinationsstatus;Befolkning;Antal;Andel;;;;
24;Vasterbottens lan;50-59;2022-06;Minst 3 doser;32350;23749;73%;;;;
24;Vasterbottens lan;50-59;2022-07;Minst 3 doser;32350;24560;76%;;;;
24;Vasterbottens lan;50-59;2022-08;Minst 3 doser;32350;25060;77%;;;;
24;Vasterbottens lan;50-59;2022-09;Minst 3 doser;32350;25328;78%;;;;
24;Vasterbottens lan;50-59;2022-10;Minst 3 doser;32350;25465;79%;;;;
24;Vasterbottens lan;50-59;2022-11;Minst 3 doser;32350;25694;79%;;;;
24;Vasterbottens lan;50-59;2022-12;Minst 3 doser;32350;25799;80%;;;;
24;Vasterbottens lan;50-59;2022-13;Minst 3 doser;32350;25895;80%;;;;
24;Vasterbottens lan;50-59;2022-14;Minst 3 doser;32350;25907;80%;;;;
24;Vasterbottens lan;60-69;2020-52;Minst 2 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2020-53;Minst 2 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-01;Minst 2 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-02;Minst 2 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-03;Minst 2 doser;30919;10;0%;;;;
24;Vasterbottens lan;60-69;2021-04;Minst 2 doser;30919;10;0%;;;;
24;Vasterbottens lan;60-69;2021-05;Minst 2 doser;30919;136;0%;;;;
24;Vasterbottens lan;60-69;2021-06;Minst 2 doser;30919;370;1%;;;;
24;Vasterbottens lan;60-69;2021-07;Minst 2 doser;30919;669;2%;;;;
24;Vasterbottens lan;60-69;2021-08;Minst 2 doser;30919;948;3%;;;;
24;Vasterbottens lan;60-69;2021-09;Minst 2 doser;30919;1148;4%;;;;
24;Vasterbottens lan;60-69;2021-10;Minst 2 doser;30919;1252;4%;;;;
24;Vasterbottens lan;60-69;2021-11;Minst 2 doser;30919;1305;4%;;;;
24;Vasterbottens lan;60-69;2021-12;Minst 2 doser;30919;1557;5%;;;;
24;Vasterbottens lan;60-69;2021-13;Minst 2 doser;30919;1626;5%;;;;
24;Vasterbottens lan;60-69;2021-14;Minst 2 doser;30919;1846;6%;;;;
24;Vasterbottens lan;60-69;2021-15;Minst 2 doser;30919;2013;7%;;;;
24;Vasterbottens lan;60-69;2021-16;Minst 2 doser;30919;2079;7%;;;;
24;Vasterbottens lan;60-69;2021-17;Minst 2 doser;30919;2131;7%;;;;
24;Vasterbottens lan;60-69;2021-18;Minst 2 doser;30919;2460;8%;;;;
24;Vasterbottens lan;60-69;2021-19;Minst 2 doser;30919;2734;9%;;;;
24;Vasterbottens lan;60-69;2021-20;Minst 2 doser;30919;3202;10%;;;;
24;Vasterbottens lan;60-69;2021-21;Minst 2 doser;30919;4413;14%;;;;
24;Vasterbottens lan;60-69;2021-22;Minst 2 doser;30919;8637;28%;;;;
24;Vasterbottens lan;60-69;2021-23;Minst 2 doser;30919;15323;50%;;;;
24;Vasterbottens lan;60-69;2021-24;Minst 2 doser;30919;20266;66%;;;;
24;Vasterbottens lan;60-69;2021-25;Minst 2 doser;30919;24915;81%;;;;
24;Vasterbottens lan;60-69;2021-26;Minst 2 doser;30919;26829;87%;;;;
24;Vasterbottens lan;60-69;2021-27;Minst 2 doser;30919;27766;90%;;;;
24;Vasterbottens lan;60-69;2021-28;Minst 2 doser;30919;27879;90%;;;;
24;Vasterbottens lan;60-69;2021-29;Minst 2 doser;30919;28020;91%;;;;
24;Vasterbottens lan;60-69;2021-30;Minst 2 doser;30919;28149;91%;;;;
24;Vasterbottens lan;60-69;2021-31;Minst 2 doser;30919;28283;91%;;;;
24;Vasterbottens lan;60-69;2021-32;Minst 2 doser;30919;28400;92%;;;;
24;Vasterbottens lan;60-69;2021-33;Minst 2 doser;30919;28473;92%;;;;
24;Vasterbottens lan;60-69;2021-34;Minst 2 doser;30919;28545;92%;;;;
24;Vasterbottens lan;60-69;2021-35;Minst 2 doser;30919;28606;93%;;;;
24;Vasterbottens lan;60-69;2021-36;Minst 2 doser;30919;28639;93%;;;;
24;Vasterbottens lan;60-69;2021-37;Minst 2 doser;30919;28691;93%;;;;
24;Vasterbottens lan;60-69;2021-38;Minst 2 doser;30919;28729;93%;;;;
24;Vasterbottens lan;60-69;2021-39;Minst 2 doser;30919;28767;93%;;;;
24;Vasterbottens lan;60-69;2021-40;Minst 2 doser;30919;28824;93%;;;;
24;Vasterbottens lan;60-69;2021-41;Minst 2 doser;30919;28872;93%;;;;
24;Vasterbottens lan;60-69;2021-42;Minst 2 doser;30919;28917;94%;;;;
24;Vasterbottens lan;60-69;2021-43;Minst 2 doser;30919;28937;94%;;;;
24;Vasterbottens lan;60-69;2021-44;Minst 2 doser;30919;28943;94%;;;;
24;Vasterbottens lan;60-69;2021-45;Minst 2 doser;30919;28961;94%;;;;
24;Vasterbottens lan;60-69;2021-46;Minst 2 doser;30919;28989;94%;;;;
24;Vasterbottens lan;60-69;2021-47;Minst 2 doser;30919;29034;94%;;;;
24;Vasterbottens lan;60-69;2021-48;Minst 2 doser;30919;29064;94%;;;;
24;Vasterbottens lan;60-69;2021-49;Minst 2 doser;30919;29115;94%;;;;
24;Vasterbottens lan;60-69;2021-50;Minst 2 doser;30919;29174;94%;;;;
24;Vasterbottens lan;60-69;2021-51;Minst 2 doser;30919;29252;95%;;;;
24;Vasterbottens lan;60-69;2021-52;Minst 2 doser;30919;29368;95%;;;;
24;Vasterbottens lan;60-69;2022-01;Minst 2 doser;30919;29416;95%;;;;
24;Vasterbottens lan;60-69;2022-02;Minst 2 doser;30919;29518;95%;;;;
24;Vasterbottens lan;60-69;2022-03;Minst 2 doser;30919;29567;96%;;;;
24;Vasterbottens lan;60-69;2022-04;Minst 2 doser;30919;29600;96%;;;;
24;Vasterbottens lan;60-69;2022-05;Minst 2 doser;30919;29622;96%;;;;
24;Vasterbottens lan;60-69;2022-06;Minst 2 doser;30919;29632;96%;;;;
24;Vasterbottens lan;60-69;2022-07;Minst 2 doser;30919;29638;96%;;;;
24;Vasterbottens lan;60-69;2022-08;Minst 2 doser;30919;29645;96%;;;;
24;Vasterbottens lan;60-69;2022-09;Minst 2 doser;30919;29652;96%;;;;
24;Vasterbottens lan;60-69;2022-10;Minst 2 doser;30919;29652;96%;;;;
24;Vasterbottens lan;60-69;2022-11;Minst 2 doser;30919;29652;96%;;;;
24;Vasterbottens lan;60-69;2022-12;Minst 2 doser;30919;29652;96%;;;;
24;Vasterbottens lan;60-69;2022-13;Minst 2 doser;30919;29652;96%;;;;
24;Vasterbottens lan;60-69;2022-14;Minst 2 doser;30919;29652;96%;;;;
24;Vasterbottens lan;60-69;2020-52;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2020-53;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-01;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-02;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-03;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-04;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-05;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-06;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-07;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-08;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-09;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-10;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-11;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-12;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-13;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-14;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-15;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-16;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-17;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-18;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-19;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-20;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-21;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-22;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-23;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-24;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-25;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-26;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-27;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-28;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-29;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-30;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-31;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-32;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-33;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-34;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-35;Minst 3 doser;30919;0;0%;;;;
24;Vasterbottens lan;60-69;2021-36;Minst 3 doser;30919;23;0%;;;;
24;Vasterbottens lan;60-69;2021-37;Minst 3 doser;30919;80;0%;;;;
24;Vasterbottens lan;60-69;2021-38;Minst 3 doser;30919;132;0%;;;;
24;Vasterbottens lan;60-69;2021-39;Minst 3 doser;30919;188;1%;;;;
24;Vasterbottens lan;60-69;2021-40;Minst 3 doser;30919;250;1%;;;;
24;Vasterbottens lan;60-69;2021-41;Minst 3 doser;30919;314;1%;;;;
24;Vasterbottens lan;60-69;2021-42;Minst 3 doser;30919;371;1%;;;;
24;Vasterbottens lan;60-69;2021-43;Minst 3 doser;30919;445;1%;;;;
24;Vasterbottens lan;60-69;2021-44;Minst 3 doser;30919;678;2%;;;;
24;Vasterbottens lan;60-69;2021-45;Minst 3 doser;30919;1524;5%;;;;
24;Vasterbottens lan;60-69;2021-46;Minst 3 doser;30919;3484;11%;;;;
24;Vasterbottens lan;60-69;2021-47;Minst 3 doser;30919;6593;21%;;;;
24;Vasterbottens lan;60-69;2021-48;Minst 3 doser;30919;9360;30%;;;;
24;Vasterbottens lan;60-69;2021-49;Minst 3 doser;30919;13049;42%;;;;
24;Vasterbottens lan;60-69;2021-50;Minst 3 doser;30919;18669;60%;;;;
24;Vasterbottens lan;60-69;2021-51;Minst 3 doser;30919;20590;67%;;;;
24;Vasterbottens lan;60-69;2021-52;Minst 3 doser;30919;21690;70%;;;;
24;Vasterbottens lan;60-69;2022-01;Minst 3 doser;30919;22603;73%;;;;
24;Vasterbottens lan;60-69;2022-02;Minst 3 doser;30919;24744;80%;;;;
24;Vasterbottens lan;60-69;2022-03;Minst 3 doser;30919;25633;83%;;;;
24;Vasterbottens lan;60-69;2022-04;Minst 3 doser;30919;26191;85%;;;;
24;Vasterbottens lan;60-69;2022-05;Minst 3 doser;30919;26548;86%;;;;
24;Vasterbottens lan;60-69;2022-06;Minst 3 doser;30919;26852;87%;;;;
24;Vasterbottens lan;60-69;2022-07;Minst 3 doser;30919;27047;87%;;;;
24;Vasterbottens lan;60-69;2022-08;Minst 3 doser;30919;27163;88%;;;;
24;Vasterbottens lan;60-69;2022-09;Minst 3 doser;30919;27218;88%;;;;
24;Vasterbottens lan;60-69;2022-10;Minst 3 doser;30919;27252;88%;;;;
24;Vasterbottens lan;60-69;2022-11;Minst 3 doser;30919;27323;88%;;;;
24;Vasterbottens lan;60-69;2022-12;Minst 3 doser;30919;27353;88%;;;;
24;Vasterbottens lan;60-69;2022-13;Minst 3 doser;30919;27383;89%;;;;
24;Vasterbottens lan;60-69;2022-14;Minst 3 doser;30919;27383;89%;;;;
24;Vasterbottens lan;70-79;2020-52;Minst 2 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2020-53;Minst 2 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-01;Minst 2 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-02;Minst 2 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-03;Minst 2 doser;28129;28;0%;;;;
24;Vasterbottens lan;70-79;2021-04;Minst 2 doser;28129;28;0%;;;;
24;Vasterbottens lan;70-79;2021-05;Minst 2 doser;28129;88;0%;;;;
24;Vasterbottens lan;70-79;2021-06;Minst 2 doser;28129;239;1%;;;;
24;Vasterbottens lan;70-79;2021-07;Minst 2 doser;28129;355;1%;;;;
24;Vasterbottens lan;70-79;2021-08;Minst 2 doser;28129;523;2%;;;;
24;Vasterbottens lan;70-79;2021-09;Minst 2 doser;28129;611;2%;;;;
24;Vasterbottens lan;70-79;2021-10;Minst 2 doser;28129;844;3%;;;;
24;Vasterbottens lan;70-79;2021-11;Minst 2 doser;28129;934;3%;;;;
24;Vasterbottens lan;70-79;2021-12;Minst 2 doser;28129;1525;5%;;;;
24;Vasterbottens lan;70-79;2021-13;Minst 2 doser;28129;1607;6%;;;;
24;Vasterbottens lan;70-79;2021-14;Minst 2 doser;28129;2291;8%;;;;
24;Vasterbottens lan;70-79;2021-15;Minst 2 doser;28129;3044;11%;;;;
24;Vasterbottens lan;70-79;2021-16;Minst 2 doser;28129;3243;12%;;;;
24;Vasterbottens lan;70-79;2021-17;Minst 2 doser;28129;3358;12%;;;;
24;Vasterbottens lan;70-79;2021-18;Minst 2 doser;28129;4873;17%;;;;
24;Vasterbottens lan;70-79;2021-19;Minst 2 doser;28129;6046;21%;;;;
24;Vasterbottens lan;70-79;2021-20;Minst 2 doser;28129;7715;27%;;;;
24;Vasterbottens lan;70-79;2021-21;Minst 2 doser;28129;11332;40%;;;;
24;Vasterbottens lan;70-79;2021-22;Minst 2 doser;28129;15071;54%;;;;
24;Vasterbottens lan;70-79;2021-23;Minst 2 doser;28129;17081;61%;;;;
24;Vasterbottens lan;70-79;2021-24;Minst 2 doser;28129;22440;80%;;;;
24;Vasterbottens lan;70-79;2021-25;Minst 2 doser;28129;25415;90%;;;;
24;Vasterbottens lan;70-79;2021-26;Minst 2 doser;28129;26042;93%;;;;
24;Vasterbottens lan;70-79;2021-27;Minst 2 doser;28129;26838;95%;;;;
24;Vasterbottens lan;70-79;2021-28;Minst 2 doser;28129;26884;96%;;;;
24;Vasterbottens lan;70-79;2021-29;Minst 2 doser;28129;26924;96%;;;;
24;Vasterbottens lan;70-79;2021-30;Minst 2 doser;28129;26975;96%;;;;
24;Vasterbottens lan;70-79;2021-31;Minst 2 doser;28129;27003;96%;;;;
24;Vasterbottens lan;70-79;2021-32;Minst 2 doser;28129;27029;96%;;;;
24;Vasterbottens lan;70-79;2021-33;Minst 2 doser;28129;27057;96%;;;;
24;Vasterbottens lan;70-79;2021-34;Minst 2 doser;28129;27083;96%;;;;
24;Vasterbottens lan;70-79;2021-35;Minst 2 doser;28129;27110;96%;;;;
24;Vasterbottens lan;70-79;2021-36;Minst 2 doser;28129;27127;96%;;;;
24;Vasterbottens lan;70-79;2021-37;Minst 2 doser;28129;27137;96%;;;;
24;Vasterbottens lan;70-79;2021-38;Minst 2 doser;28129;27155;97%;;;;
24;Vasterbottens lan;70-79;2021-39;Minst 2 doser;28129;27183;97%;;;;
24;Vasterbottens lan;70-79;2021-40;Minst 2 doser;28129;27205;97%;;;;
24;Vasterbottens lan;70-79;2021-41;Minst 2 doser;28129;27221;97%;;;;
24;Vasterbottens lan;70-79;2021-42;Minst 2 doser;28129;27233;97%;;;;
24;Vasterbottens lan;70-79;2021-43;Minst 2 doser;28129;27241;97%;;;;
24;Vasterbottens lan;70-79;2021-44;Minst 2 doser;28129;27248;97%;;;;
24;Vasterbottens lan;70-79;2021-45;Minst 2 doser;28129;27272;97%;;;;
24;Vasterbottens lan;70-79;2021-46;Minst 2 doser;28129;27302;97%;;;;
24;Vasterbottens lan;70-79;2021-47;Minst 2 doser;28129;27349;97%;;;;
24;Vasterbottens lan;70-79;2021-48;Minst 2 doser;28129;27376;97%;;;;
24;Vasterbottens lan;70-79;2021-49;Minst 2 doser;28129;27404;97%;;;;
24;Vasterbottens lan;70-79;2021-50;Minst 2 doser;28129;27433;98%;;;;
24;Vasterbottens lan;70-79;2021-51;Minst 2 doser;28129;27440;98%;;;;
24;Vasterbottens lan;70-79;2021-52;Minst 2 doser;28129;27447;98%;;;;
24;Vasterbottens lan;70-79;2022-01;Minst 2 doser;28129;27447;98%;;;;
24;Vasterbottens lan;70-79;2022-02;Minst 2 doser;28129;27458;98%;;;;
24;Vasterbottens lan;70-79;2022-03;Minst 2 doser;28129;27471;98%;;;;
24;Vasterbottens lan;70-79;2022-04;Minst 2 doser;28129;27471;98%;;;;
24;Vasterbottens lan;70-79;2022-05;Minst 2 doser;28129;27471;98%;;;;
24;Vasterbottens lan;70-79;2022-06;Minst 2 doser;28129;27471;98%;;;;
24;Vasterbottens lan;70-79;2022-07;Minst 2 doser;28129;27471;98%;;;;
24;Vasterbottens lan;70-79;2022-08;Minst 2 doser;28129;27476;98%;;;;
24;Vasterbottens lan;70-79;2022-09;Minst 2 doser;28129;27476;98%;;;;
24;Vasterbottens lan;70-79;2022-10;Minst 2 doser;28129;27482;98%;;;;
24;Vasterbottens lan;70-79;2022-11;Minst 2 doser;28129;27482;98%;;;;
24;Vasterbottens lan;70-79;2022-12;Minst 2 doser;28129;27482;98%;;;;
24;Vasterbottens lan;70-79;2022-13;Minst 2 doser;28129;27482;98%;;;;
24;Vasterbottens lan;70-79;2022-14;Minst 2 doser;28129;27482;98%;;;;
24;Vasterbottens lan;70-79;2020-52;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2020-53;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-01;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-02;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-03;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-04;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-05;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-06;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-07;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-08;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-09;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-10;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-11;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-12;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-13;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-14;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-15;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-16;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-17;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-18;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-19;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-20;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-21;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-22;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-23;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-24;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-25;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-26;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-27;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-28;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-29;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-30;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-31;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-32;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-33;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-34;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-35;Minst 3 doser;28129;0;0%;;;;
24;Vasterbottens lan;70-79;2021-36;Minst 3 doser;28129;31;0%;;;;
24;Vasterbottens lan;70-79;2021-37;Minst 3 doser;28129;114;0%;;;;
24;Vasterbottens lan;70-79;2021-38;Minst 3 doser;28129;166;1%;;;;
24;Vasterbottens lan;70-79;2021-39;Minst 3 doser;28129;261;1%;;;;
24;Vasterbottens lan;70-79;2021-40;Minst 3 doser;28129;468;2%;;;;
24;Vasterbottens lan;70-79;2021-41;Minst 3 doser;28129;720;3%;;;;
24;Vasterbottens lan;70-79;2021-42;Minst 3 doser;28129;957;3%;;;;
24;Vasterbottens lan;70-79;2021-43;Minst 3 doser;28129;1224;4%;;;;
24;Vasterbottens lan;70-79;2021-44;Minst 3 doser;28129;1635;6%;;;;
24;Vasterbottens lan;70-79;2021-45;Minst 3 doser;28129;3773;13%;;;;
24;Vasterbottens lan;70-79;2021-46;Minst 3 doser;28129;8436;30%;;;;
24;Vasterbottens lan;70-79;2021-47;Minst 3 doser;28129;13911;49%;;;;
24;Vasterbottens lan;70-79;2021-48;Minst 3 doser;28129;17480;62%;;;;
24;Vasterbottens lan;70-79;2021-49;Minst 3 doser;28129;21493;76%;;;;
24;Vasterbottens lan;70-79;2021-50;Minst 3 doser;28129;24415;87%;;;;
24;Vasterbottens lan;70-79;2021-51;Minst 3 doser;28129;25000;89%;;;;
24;Vasterbottens lan;70-79;2021-52;Minst 3 doser;28129;25236;90%;;;;
24;Vasterbottens lan;70-79;2022-01;Minst 3 doser;28129;25390;90%;;;;
24;Vasterbottens lan;70-79;2022-02;Minst 3 doser;28129;25759;92%;;;;
24;Vasterbottens lan;70-79;2022-03;Minst 3 doser;28129;25929;92%;;;;
24;Vasterbottens lan;70-79;2022-04;Minst 3 doser;28129;26046;93%;;;;
24;Vasterbottens lan;70-79;2022-05;Minst 3 doser;28129;26137;93%;;;;
24;Vasterbottens lan;70-79;2022-06;Minst 3 doser;28129;26226;93%;;;;
24;Vasterbottens lan;70-79;2022-07;Minst 3 doser;28129;26277;93%;;;;
24;Vasterbottens lan;70-79;2022-08;Minst 3 doser;28129;26323;94%;;;;
24;Vasterbottens lan;70-79;2022-09;Minst 3 doser;28129;26345;94%;;;;
24;Vasterbottens lan;70-79;2022-10;Minst 3 doser;28129;26368;94%;;;;
24;Vasterbottens lan;70-79;2022-11;Minst 3 doser;28129;26402;94%;;;;
24;Vasterbottens lan;70-79;2022-12;Minst 3 doser;28129;26433;94%;;;;
24;Vasterbottens lan;70-79;2022-13;Minst 3 doser;28129;26463;94%;;;;
24;Vasterbottens lan;70-79;2022-14;Minst 3 doser;28129;26463;94%;;;;
24;Vasterbottens lan;80-89;2020-52;Minst 2 doser;12999;0;0%;;;;
24;Vasterbottens lan;80-89;2020-53;Minst 2 doser;12999;0;0%;;;;
24;Vasterbottens lan;80-89;2021-01;Minst 2 doser;12999;0;0%;;;;
24;Vasterbottens lan;80-89;2021-02;Minst 2 doser;12999;0;0%;;;;
24;Vasterbottens lan;80-89;2021-03;Minst 2 doser;12999;52;0%;;;;
24;Vasterbottens lan;80-89;2021-04;Minst 2 doser;12999;52;0%;;;;
24;Vasterbottens lan;80-89;2021-05;Minst 2 doser;12999;204;2%;;;;
24;Vasterbottens lan;80-89;2021-06;Minst 2 doser;12999;515;4%;;;;
24;Vasterbottens lan;80-89;2021-07;Minst 2 doser;12999;714;5%;;;;
24;Vasterbottens lan;80-89;2021-08;Minst 2 doser;12999;1005;8%;;;;
24;Vasterbottens lan;80-89;2021-09;Minst 2 doser;12999;1161;9%;;;;
24;Vasterbottens lan;80-89;2021-10;Minst 2 doser;12999;1576;12%;;;;
24;Vasterbottens lan;80-89;2021-11;Minst 2 doser;12999;1713;13%;;;;
24;Vasterbottens lan;80-89;2021-12;Minst 2 doser;12999;3143;24%;;;;
24;Vasterbottens lan;80-89;2021-13;Minst 2 doser;12999;3280;25%;;;;
24;Vasterbottens lan;80-89;2021-14;Minst 2 doser;12999;5600;43%;;;;
24;Vasterbottens lan;80-89;2021-15;Minst 2 doser;12999;7774;60%;;;;
24;Vasterbottens lan;80-89;2021-16;Minst 2 doser;12999;8335;64%;;;;
24;Vasterbottens lan;80-89;2021-17;Minst 2 doser;12999;8523;66%;;;;
24;Vasterbottens lan;80-89;2021-18;Minst 2 doser;12999;10547;81%;;;;
24;Vasterbottens lan;80-89;2021-19;Minst 2 doser;12999;10999;85%;;;;
24;Vasterbottens lan;80-89;2021-20;Minst 2 doser;12999;11527;89%;;;;
24;Vasterbottens lan;80-89;2021-21;Minst 2 doser;12999;11762;90%;;;;
24;Vasterbottens lan;80-89;2021-22;Minst 2 doser;12999;11902;92%;;;;
24;Vasterbottens lan;80-89;2021-23;Minst 2 doser;12999;12188;94%;;;;
24;Vasterbottens lan;80-89;2021-24;Minst 2 doser;12999;12378;95%;;;;
24;Vasterbottens lan;80-89;2021-25;Minst 2 doser;12999;12448;96%;;;;
24;Vasterbottens lan;80-89;2021-26;Minst 2 doser;12999;12482;96%;;;;
24;Vasterbottens lan;80-89;2021-27;Minst 2 doser;12999;12509;96%;;;;
24;Vasterbottens lan;80-89;2021-28;Minst 2 doser;12999;12522;96%;;;;
24;Vasterbottens lan;80-89;2021-29;Minst 2 doser;12999;12532;96%;;;;
24;Vasterbottens lan;80-89;2021-30;Minst 2 doser;12999;12542;96%;;;;
24;Vasterbottens lan;80-89;2021-31;Minst 2 doser;12999;12550;97%;;;;
24;Vasterbottens lan;80-89;2021-32;Minst 2 doser;12999;12562;97%;;;;
24;Vasterbottens lan;80-89;2021-33;Minst 2 doser;12999;12567;97%;;;;
24;Vasterbottens lan;80-89;2021-34;Minst 2 doser;12999;12574;97%;;;;
24;Vasterbottens lan;80-89;2021-35;Minst 2 doser;12999;12582;97%;;;;
24;Vasterbottens lan;80-89;2021-36;Minst 2 doser;12999;12582;97%;;;;
24;Vasterbottens lan;80-89;2021-37;Minst 2 doser;12999;12582;97%;;;;
24;Vasterbottens lan;80-89;2021-38;Minst 2 doser;12999;12582;97%;;;;
24;Vasterbottens lan;80-89;2021-39;Minst 2 doser;12999;12592;97%;;;;
24;Vasterbottens lan;80-89;2021-40;Minst 2 doser;12999;12603;97%;;;;
24;Vasterbottens lan;80-89;2021-41;Minst 2 doser;12999;12613;97%;;;;
24;Vasterbottens lan;80-89;2021-42;Minst 2 doser;12999;12626;97%;;;;
24;Vasterbottens lan;80-89;2021-43;Minst 2 doser;12999;12646;97%;;;;
24;Vasterbottens lan;80-89;2021-44;Minst 2 doser;12999;12657;97%;;;;
